time,cpu_usr,cpu_sys,cpu_idl,cpu_wai,cpu_stl,mem_used,mem_free,mem_buff,mem_cach,io_total_read,io_total_writ,io_sda_read,io_sda_writ,io_sdh_read,io_sdh_writ,dsk_total_read,dsk_total_writ,dsk_sda_read,dsk_sda_writ,dsk_sdh_read,dsk_sdh_writ,root_used,root_free,data_used,data_free
24-02 13:34:07,3,3,88,7,0,3191865344,10161750016,1385168896,18253611008,0,506,0,203,0,301,0,376438784,0,142606336,0,232783872,33930241638.4,498216206336,3217031168,523986010112
24-02 13:34:08,4,2,80,14,0,3185573888,10125049856,1385168896,18253611008,0,384,0,271,0,113,0,241172480,0,159383552,0,81788928,33930241638.4,498216206336,3238002688,523986010112
24-02 13:34:09,2,2,78,17,0,3181379584,10083106816,1385168896,18360985190.4,0,613,0,219,0,394,0,498073600,0,167772160,0,330301440,33930241638.4,498216206336,3260022784,523986010112
24-02 13:34:10,4,3,84,8,0,3185573888,9957277696,1386217472,18468359372.8,0,533,0,247,0,278,0,270532608,0,179306496,0,91226112,34037615820.8,498216206336,3280994304,523986010112
24-02 13:34:11,4,2,77,17,0,3201302528,9888071680,1386217472,18468359372.8,0,453,0,239,0,214,0,293601280,0,174063616,0,119537664,34037615820.8,498216206336,3303014400,523986010112
24-02 13:34:12,4,2,77,17,0,3202351104,10075766784,1386217472,18360985190.4,0,645,0,310,0,331,0,444596224,0,173015040,0,271581184,33822867456,498216206336,3322937344,523986010112
24-02 13:34:13,3,3,82,13,0,3200253952,10257170432,1386217472,18146236825.6,0,475,0,327,0,124,0,250609664,0,164626432,0,82837504,33715493273.6,499289948160,3344957440,523986010112
24-02 13:34:14,4,3,84,9,0,3191865344,10129244160,1386217472,18253611008,0,411,0,244,0,155,0,265289728,0,181403648,0,83886080,33822867456,499289948160,3365928960,523986010112
24-02 13:34:15,3,2,77,17,0,3193962496,10082058240,1386217472,18360985190.4,0,445,0,320,0,123,0,254803968,0,174063616,0,80740352,33822867456,498216206336,3386900480,523986010112
24-02 13:34:16,4,2,84,11,0,3192913920,10012852224,1386217472,18360985190.4,0,403,0,282,0,113,0,249561088,0,166723584,0,82837504,33822867456,498216206336,3407872000,523986010112
24-02 13:34:17,3,3,85,9,0,3187671040,9857662976,1386217472,18575733555.2,0,645,0,231,0,414,0,517996544,0,176160768,0,341835776,34037615820.8,498216206336,3430940672,523986010112
24-02 13:34:18,7,3,83,7,0,3263168512,9639559168,1386217472,18683107737.6,0,399,0,243,0,111,0,253755392,0,175112192,0,77594624,34144990003.2,498216206336,3450863616,523986010112
24-02 13:34:19,3,3,83,10,0,3249537024,9510584320,1386217472,18790481920,0,753,0,192,0,561,0,493879296,0,173015040,0,321912832,34252364185.6,498216206336,3471835136,523986010112
24-02 13:34:20,4,3,84,9,0,3246391296,9416212480,1386217472,18897856102.4,0,438,0,236,0,196,0,279969792,0,176160768,0,103809024,34359738368,498216206336,3495952384,523986010112
24-02 13:34:21,3,2,74,22,0,3249537024,9393143808,1386217472,18897856102.4,0,433,0,288,0,145,0,275775488,0,173015040,0,102760448,34359738368,498216206336,3514826752,523986010112
24-02 13:34:22,4,2,77,18,0,3250585600,9371123712,1386217472,19005230284.8,6.00,540,6.00,293,0,241,184320,355467264,184320,174063616,0,181403648,34359738368,498216206336,3536846848,523986010112
24-02 13:34:23,3,2,80,16,0,3172990976,9574547456,1386217472,18790481920,0,428,0,243,0,131,0,253755392,0,171966464,0,80740352,34252364185.6,498216206336,3557818368,523986010112
24-02 13:34:24,5,3,82,10,0,3177185280,9830400000,1386217472,18575733555.2,0,447,0,303,0,132,0,256901120,0,174063616,0,82837504,33930241638.4,498216206336,3579838464,523986010112
24-02 13:34:25,5,3,86,6,0,3172990976,9699328000,1386217472,18683107737.6,0,332,0,206,0,126,0,253755392,0,173015040,0,80740352,34037615820.8,498216206336,3599761408,523986010112
24-02 13:34:26,5,3,85,7,0,3181379584,9546235904,1386217472,18897856102.4,0,357,0,219,0,132,0,257949696,0,171966464,0,84934656,34144990003.2,498216206336,3623878656,523986010112
24-02 13:34:27,4,3,78,15,0,3193962496,9422503936,1386217472,19005230284.8,0,721,0,203,0,518,0,607125504,0,176160768,0,430964736,34252364185.6,498216206336,3644850176,523986010112
24-02 13:34:28,4,1,75,21,0,3179282432,9413066752,1386217472,19005230284.8,0,301,0,192,0,109,0,253755392,0,174063616,0,80740352,34252364185.6,498216206336,3664773120,523986010112
24-02 13:34:29,3,3,85,9,0,3192913920,9287237632,1387266048,19112604467.2,0,700,0,219,0,433,0,424673280,0,174063616,0,248512512,34359738368,498216206336,3684696064,523986010112
24-02 13:34:30,5,3,86,6,0,3195011072,9247391744,1387266048,19112604467.2,0,408,0,220,0,180,0,279969792,0,173015040,0,106954752,34467112550.4,498216206336,3709861888,523986010112
24-02 13:34:31,3,3,85,9,0,3207593984,9213837312,1387266048,19112604467.2,0,435,0,267,0,168,0,271581184,0,173015040,0,98566144,34574486732.8,498216206336,3728736256,523986010112
24-02 13:34:32,3,2,75,20,0,3219128320,9180282880,1387266048,19219978649.6,0,590,0,244,0,344,0,432013312,0,173015040,0,257949696,34574486732.8,498216206336,3749707776,523986010112
24-02 13:34:33,2,2,78,18,0,3210739712,9161408512,1387266048,19219978649.6,0,422,0,282,0,139,0,256901120,0,175112192,0,82837504,34574486732.8,498216206336,3771727872,523986010112
24-02 13:34:34,4,3,75,19,0,3208642560,9592373248,1387266048,18790481920,0,482,0,348,0,122,0,254803968,0,173015040,0,82837504,34144990003.2,498216206336,3792699392,523986010112
24-02 13:34:35,3,3,86,8,0,3206545408,9532604416,1387266048,18790481920,0,435,0,308,0,123,0,252706816,0,173015040,0,79691776,34252364185.6,498216206336,3814719488,523986010112
24-02 13:34:36,3,2,87,7,0,3212836864,9384755200,1387266048,19005230284.8,0,363,0,218,0,106,0,227540992,0,174063616,0,51380224,34359738368,498216206336,3835691008,523986010112
24-02 13:34:37,3,2,86,9,0,3213885440,9245294592,1387266048,19112604467.2,0,753,0,210,0,543,0,478150656,0,173015040,0,305135616,34467112550.4,498216206336,3853516800,522912268288
24-02 13:34:38,4,3,84,9,0,3191865344,9073328128,1387266048,19327352832,6441,427,6441,241,0,186,48234496,312475648,48234496,165675008,0,145752064,34574486732.8,498216206336,3877634048,522912268288
24-02 13:34:39,2,2,91,5,0,3188719616,9077522432,1387266048,19327352832,2.00,290,0,190,2.00,100,8192,147849216,0,97517568,8192,50331648,34681860915.2,498216206336,3899654144,522912268288
24-02 13:34:40,4,2,75,19,0,3195011072,9076473856,1387266048,19327352832,0,429,0,306,0,117,0,221249536,0,173015040,0,48234496,34681860915.2,498216206336,3920625664,522912268288
24-02 13:34:41,3,2,74,20,0,3205496832,9073328128,1387266048,19327352832,6.00,816,0,227,6.00,585,167936,586153984,0,173015040,167936,413138944,34681860915.2,498216206336,3939500032,522912268288
24-02 13:34:42,4,3,89,5,0,3199205376,9071230976,1387266048,19327352832,0,522,0,177,0,341,0,213909504,0,72351744,0,141557760,34789235097.6,498216206336,3962568704,522912268288
24-02 13:34:43,3,2,92,3,0,3202351104,9067036672,1387266048,19327352832,0,319,0,158,0,161,0,109051904,0,59768832,0,50331648,34789235097.6,498216206336,3982491648,522912268288
24-02 13:34:44,4,3,91,3,0,3201302528,9068085248,1387266048,19327352832,0,400,0,180,0,172,0,98566144,0,46137344,0,49283072,34896609280,497142464512,4004511744,522912268288
24-02 13:34:45,3,2,87,8,0,3206545408,9074376704,1387266048,19327352832,0,788,0,266,0,515,0,372244480,0,104857600,0,266338304,34896609280,497142464512,4026531840,522912268288
24-02 13:34:46,4,2,75,19,0,3233808384,9039773696,1387266048,19327352832,46.0,414,0,263,46.0,142,188416,252706816,0,174063616,188416,79691776,34896609280,497142464512,4040163328,522912268288
24-02 13:34:47,3,1,79,17,0,3239051264,9033482240,1387266048,19327352832,0,370,0,273,0,95.0,0,222298112,0,174063616,0,47185920,34896609280,497142464512,4040163328,522912268288
24-02 13:34:48,3,2,75,20,0,3253731328,9015656448,1387266048,19327352832,1.00,485,1.00,387,0,98.0,8192,222298112,8192,173015040,0,49283072,35003983462.4,497142464512,4040163328,522912268288
24-02 13:34:49,2,2,80,16,0,3225419776,9457106944,1387266048,18897856102.4,0,459,0,366,0,93.0,0,224395264,0,174063616,0,50331648,34574486732.8,498216206336,4040163328,522912268288
24-02 13:34:50,3,2,89,5,0,3209691136,9507438592,1387266048,18897856102.4,4125,380,4125,278,0,96.0,33554432,177209344,33554432,109051904,0,68157440,34467112550.4,498216206336,4041211904,522912268288
24-02 13:34:51,2,2,92,4,0,3217031168,9449766912,1387266048,18897856102.4,1732,547,1732,197,0,283,14680064,199229440,14680064,78643200,0,113246208,34574486732.8,498216206336,4041211904,522912268288
24-02 13:34:52,3,2,93,2,0,3212836864,9436135424,1387266048,18897856102.4,0,266,0,157,0,107,0,92274688,0,42991616,0,49283072,34574486732.8,498216206336,4041211904,522912268288
24-02 13:34:53,4,2,92,3,0,3196059648,9421455360,1387266048,19005230284.8,106,264,41.0,144,65.0,118,606208,113246208,335872,61865984,270336,51380224,34574486732.8,498216206336,4041211904,522912268288
24-02 13:34:54,4,2,91,3,0,3193962496,9404678144,1387266048,19005230284.8,0,289,0,149,0,128,0,93323264,0,44040192,0,49283072,34574486732.8,498216206336,4042260480,522912268288
24-02 13:34:55,4,2,92,2,0,3191865344,9388949504,1387266048,19005230284.8,0,233,0,126,0,107,0,93323264,0,44040192,0,49283072,34574486732.8,498216206336,4042260480,522912268288
24-02 13:34:56,8,2,87,3,0,3263168512,9279897600,1387266048,19005230284.8,0,387,0,152,0,217,0,193986560,0,60817408,0,131072000,34681860915.2,498216206336,4042260480,522912268288
24-02 13:34:57,3,2,91,4,0,3260022784,9229565952,1387266048,19112604467.2,0,312,0,194,0,118,0,188743680,0,109051904,0,79691776,34681860915.2,498216206336,4042260480,522912268288
24-02 13:34:58,4,2,91,4,0,3256877056,9179234304,1387266048,19112604467.2,0,271,0,153,0,116,0,191889408,0,110100480,0,81788928,34789235097.6,498216206336,4043309056,522912268288
24-02 13:34:59,3,2,85,10,0,3265265664,9140436992,1387266048,19112604467.2,0,434,0,320,0,112,0,244318208,0,160432128,0,83886080,34789235097.6,498216206336,4043309056,522912268288
24-02 13:35:00,6,5,75,14,0,3273654272,9062842368,1388314624,19219978649.6,0,981,0,257,0,718,0,524288000,0,174063616,0,350224384,34896609280,498216206336,4043309056,522912268288
24-02 13:35:01,8,6,77,10,0,3258974208,8999927808,1388314624,19327352832,0,882,0,348,0,469,0,376438784,0,173015040,0,200278016,34896609280,497142464512,4048551936,522912268288
24-02 13:35:02,3,2,81,14,0,3203399680,9060745216,1388314624,19327352832,0,550,0,358,0,190,0,277872640,0,174063616,0,103809024,34896609280,497142464512,4071620608,522912268288
24-02 13:35:03,3,2,79,16,0,3218079744,9045016576,1388314624,19327352832,0,393,0,265,0,128,0,255852544,0,174063616,0,81788928,35003983462.4,497142464512,4091543552,522912268288
24-02 13:35:04,3,1,80,16,0,3214934016,9048162304,1388314624,19327352832,0,430,0,292,0,126,0,253755392,0,173015040,0,80740352,35003983462.4,497142464512,4111466496,522912268288
24-02 13:35:05,4,4,80,13,0,3202351104,9533652992,1388314624,18790481920,0,514,0,388,0,126,0,252706816,0,169869312,0,82837504,34574486732.8,498216206336,4134535168,522912268288
24-02 13:35:06,3,3,88,6,0,3207593984,9414115328,1388314624,18897856102.4,0,425,0,289,0,128,0,258998272,0,176160768,0,82837504,34681860915.2,498216206336,4155506688,522912268288
24-02 13:35:07,3,3,85,9,0,3206545408,9296674816,1388314624,19112604467.2,0,757,0,223,0,530,0,516947968,0,174063616,0,342884352,34789235097.6,498216206336,4178575360,522912268288
24-02 13:35:08,3,2,78,17,0,3208642560,9271508992,1388314624,19112604467.2,0,457,0,310,0,111,0,256901120,0,173015040,0,82837504,34789235097.6,498216206336,4199546880,522912268288
24-02 13:35:09,3,2,84,11,0,3203399680,9183428608,1388314624,19219978649.6,0,460,0,351,0,109,0,254803968,0,173015040,0,81788928,34896609280,497142464512,4220518400,522912268288
24-02 13:35:10,4,3,82,11,0,3201302528,9063890944,1388314624,19327352832,0,863,0,206,0,651,0,543162368,0,168820736,0,374341632,35003983462.4,497142464512,4242538496,522912268288
24-02 13:35:11,4,3,87,6,0,3205496832,9057599488,1388314624,19327352832,0,459,0,237,0,220,0,281018368,0,173015040,0,108003328,35111357644.8,497142464512,4261412864,522912268288
24-02 13:35:12,4,2,85,9,0,3202351104,9058648064,1388314624,19327352832,0,511,0,268,0,243,0,342884352,0,179306496,0,163577856,35218731827.2,497142464512,4284481536,522912268288
24-02 13:35:13,2,1,79,18,0,3205496832,9060745216,1388314624,19327352832,0,372,0,244,0,123,0,252706816,0,173015040,0,79691776,35218731827.2,497142464512,4305453056,522912268288
24-02 13:35:14,3,2,80,15,0,3206545408,9058648064,1388314624,19327352832,0,386,0,198,0,128,0,256901120,0,173015040,0,82837504,35218731827.2,497142464512,4326424576,522912268288
24-02 13:35:15,3,3,81,13,0,3205496832,9429843968,1388314624,18897856102.4,0,450,0,325,0,125,0,250609664,0,168820736,0,82837504,34896609280,497142464512,4347396096,522912268288
24-02 13:35:16,4,3,85,9,0,3201302528,9465495552,1389363200,18897856102.4,24.0,423,0,295,24.0,122,102400,257949696,0,175112192,102400,81788928,34896609280,497142464512,4369416192,522912268288
24-02 13:35:17,2,3,80,15,0,3197108224,9358540800,1389363200,19005230284.8,371,822,0,226,371,596,1527808,694157312,0,174063616,1527808,520093696,35003983462.4,497142464512,4392484864,522912268288
24-02 13:35:18,3,3,88,6,0,3195011072,9230614528,1389363200,19112604467.2,194,340,0,219,194,115,790528,254803968,0,174063616,790528,80740352,35111357644.8,497142464512,4411359232,522912268288
24-02 13:35:19,2,2,87,9,0,3210739712,9169797120,1389363200,19219978649.6,0,390,0,275,0,115,0,247463936,0,162529280,0,84934656,35218731827.2,497142464512,4434427904,522912268288
24-02 13:35:20,3,2,80,15,0,3208642560,9129951232,1389363200,19219978649.6,0,711,0,207,0,463,0,423624704,0,171966464,0,251658240,35218731827.2,497142464512,4454350848,522912268288
24-02 13:35:21,3,4,86,7,0,3211788288,9059696640,1389363200,19327352832,0,444,0,220,0,224,0,293601280,0,174063616,0,119537664,35326106009.6,497142464512,4477419520,522912268288
24-02 13:35:22,5,3,84,8,0,3213885440,9057599488,1389363200,19327352832,0,559,0,211,0,346,0,391118848,0,170917888,0,220200960,35433480192,497142464512,4498391040,522912268288
24-02 13:35:23,3,2,84,11,0,3213885440,9057599488,1389363200,19327352832,0,356,0,227,0,126,0,257949696,0,177209344,0,80740352,35540854374.4,497142464512,4518313984,522912268288
24-02 13:35:24,4,1,79,16,0,3212836864,9058648064,1389363200,19327352832,0,398,0,252,0,138,0,255852544,0,173015040,0,82837504,35540854374.4,497142464512,4540334080,522912268288
24-02 13:35:25,4,2,77,17,0,3200253952,9076473856,1389363200,19327352832,0,448,0,316,0,126,0,255852544,0,174063616,0,82837504,35540854374.4,497142464512,4561305600,522912268288
24-02 13:35:26,5,3,78,14,0,3203399680,9360637952,1389363200,19005230284.8,0,432,0,273,0,114,0,257949696,0,174063616,0,82837504,35218731827.2,497142464512,4583325696,522912268288
24-02 13:35:27,3,3,83,11,0,3204448256,9461301248,1389363200,18897856102.4,0,507,0,296,0,211,0,375390208,0,174063616,0,201326592,35111357644.8,497142464512,4603248640,522912268288
24-02 13:35:28,4,3,83,9,0,3211788288,9337569280,1389363200,19005230284.8,0,626,0,221,0,403,0,424673280,0,173015040,0,251658240,35218731827.2,497142464512,4625268736,522912268288
24-02 13:35:29,4,3,85,9,0,3212836864,9212788736,1389363200,19112604467.2,0,459,0,214,0,243,0,369098752,0,174063616,0,195035136,35433480192,497142464512,4647288832,522912268288
24-02 13:35:30,5,3,83,10,0,3200253952,9119465472,1390411776,19219978649.6,0,648,0,259,0,381,0,364904448,0,171966464,0,192937984,35433480192,497142464512,4670357504,522912268288
24-02 13:35:31,3,1,79,17,0,3205496832,9093251072,1390411776,19219978649.6,2.00,507,0,208,2.00,255,24576,292552704,0,175112192,24576,113246208,35540854374.4,497142464512,4688183296,522912268288
24-02 13:35:32,4,2,80,13,0,3205496832,9061793792,1390411776,19327352832,0,571,0,424,0,144,0,269484032,0,169869312,0,99614720,35540854374.4,497142464512,4711251968,522912268288
24-02 13:35:33,4,4,85,8,0,3210739712,9057599488,1390411776,19327352832,301,586,0,209,301,375,2129920,398458880,0,171966464,2129920,226492416,35648228556.8,497142464512,4733272064,522912268288
24-02 13:35:34,7,3,82,8,0,3276800000,8989442048,1390411776,19327352832,0,352,0,235,0,111,0,228589568,0,179306496,0,49283072,35755602739.2,497142464512,4753195008,522912268288
24-02 13:35:35,3,2,75,19,0,3276800000,8994684928,1390411776,19327352832,65.0,361,65.0,240,0,111,532480,222298112,532480,173015040,0,49283072,35755602739.2,497142464512,4774166528,522912268288
24-02 13:35:36,4,2,74,21,0,3279945728,8986296320,1390411776,19327352832,0,485,0,351,0,116,0,227540992,0,174063616,0,50331648,35755602739.2,497142464512,4796186624,522912268288
24-02 13:35:37,3,3,71,23,0,3269459968,9125756928,1390411776,19112604467.2,1.00,397,1.00,298,0,98.0,4096,221249536,4096,171966464,0,50331648,35648228556.8,497142464512,4817158144,522912268288
24-02 13:35:38,5,4,78,13,0,3198156800,9462349824,1390411776,18897856102.4,1.00,989,1.00,345,0,644,8192,586153984,8192,156237824,0,429916160,35433480192,497142464512,4838129664,522912268288
24-02 13:35:39,3,2,93,3,0,3189768192,9425649664,1390411776,18897856102.4,0,223,0,118,0,103,0,94371840,0,44040192,0,50331648,35433480192,497142464512,4859101184,522912268288
24-02 13:35:40,4,2,92,3,0,3195011072,9361686528,1390411776,19005230284.8,0,255,0,147,0,102,0,112197632,0,61865984,0,51380224,35540854374.4,497142464512,4880072704,522912268288
24-02 13:35:41,4,2,92,2,0,3190816768,9327083520,1390411776,19005230284.8,0,348,0,174,0,114,0,98566144,0,45088768,0,51380224,35540854374.4,497142464512,4902092800,522912268288
24-02 13:35:42,3,2,93,2,0,3196059648,9283043328,1390411776,19112604467.2,0,248,0,126,0,119,0,91226112,0,44040192,0,47185920,35540854374.4,497142464512,4923064320,521838526464
24-02 13:35:43,3,2,77,17,0,3221225472,9239003136,1390411776,19112604467.2,0,868,0,289,0,579,0,612368384,0,173015040,0,439353344,35648228556.8,497142464512,4945084416,521838526464
24-02 13:35:44,3,2,80,15,0,3203399680,9230614528,1390411776,19112604467.2,26.0,414,0,277,26.0,131,106496,220200960,0,173015040,106496,47185920,35648228556.8,497142464512,4950327296,521838526464
24-02 13:35:45,3,2,88,7,0,3200253952,9190768640,1390411776,19219978649.6,0,331,0,212,0,111,0,186646528,0,138412032,0,48234496,35648228556.8,497142464512,4951375872,521838526464
24-02 13:35:46,3,1,94,2,0,3202351104,9155117056,1390411776,19219978649.6,0,268,0,163,0,99.0,0,108003328,0,59768832,0,49283072,35755602739.2,497142464512,4951375872,521838526464
24-02 13:35:47,2,1,93,4,0,3191865344,9148825600,1390411776,19219978649.6,0,537,0,99.0,0,436,0,185597952,0,42991616,0,141557760,35755602739.2,497142464512,4951375872,521838526464
24-02 13:35:48,3,1,94,2,0,3196059648,9124708352,1390411776,19219978649.6,0,269,0,139,0,95.0,0,92274688,0,42991616,0,49283072,35755602739.2,497142464512,4951375872,521838526464
24-02 13:35:49,3,1,94,2,0,3203399680,9080668160,1390411776,19219978649.6,0,293,0,169,0,124,0,108003328,0,59768832,0,48234496,35755602739.2,497142464512,4951375872,521838526464
24-02 13:35:50,3,2,85,10,0,3200253952,9062842368,1390411776,19327352832,0,414,0,260,0,148,0,203423744,0,134217728,0,69206016,35755602739.2,497142464512,4952424448,521838526464
24-02 13:35:51,3,2,81,15,0,3197108224,9069133824,1390411776,19327352832,0,463,0,360,0,103,0,245366784,0,174063616,0,71303168,35862976921.6,497142464512,4952424448,521838526464
24-02 13:35:52,3,2,87,7,0,3199205376,9068085248,1390411776,19327352832,0,468,0,302,0,162,0,239075328,0,173015040,0,65011712,35862976921.6,497142464512,4952424448,521838526464
24-02 13:35:53,5,1,90,4,0,3201302528,9065988096,1390411776,19327352832,21.0,478,10.0,146,11.0,323,126976,163577856,81920,74448896,45056,88080384,35970351104,497142464512,4952424448,521838526464
24-02 13:35:54,3,2,80,15,0,3205496832,9061793792,1390411776,19327352832,2401,1069,1380,511,1021,510,9859072,367001600,5664768,175112192,4194304,190840832,35970351104,496068722688,4953473024,521838526464
24-02 13:35:55,4,2,83,10,0,3205496832,9060745216,1390411776,19327352832,4533,651,3875,522,658,123,28311552,255852544,25165824,174063616,2973696,81788928,36077725286.4,496068722688,4953473024,521838526464
24-02 13:35:56,9,5,73,12,0,3215982592,9510584320,1390411776,18790481920,3729,684,3012,558,717,120,31457280,247463936,25165824,166723584,6852608,79691776,35540854374.4,497142464512,4953473024,521838526464
24-02 13:35:57,5,2,87,5,0,3206545408,9407823872,1390411776,18897856102.4,5376,296,4454,179,922,117,39845888,200278016,36700160,117440512,3776512,81788928,35540854374.4,497142464512,4953473024,521838526464
24-02 13:35:58,4,2,90,4,0,3206545408,9314500608,1390411776,19005230284.8,3955,303,3692,190,263,113,33554432,210763776,30408704,126877696,3039232,83886080,35648228556.8,497142464512,4953473024,521838526464
24-02 13:35:59,3,2,88,7,0,3197108224,9257877504,1390411776,19112604467.2,2803,817,2803,253,0,552,23068672,385875968,23068672,119537664,0,264241152,35648228556.8,497142464512,4968153088,521838526464
